Pop	N	A	He	Ho	Fis	N.Missing	P.GT	A.se	He.se	Ho.se	Fis.se	N.Missing.se	P.GT.se	related	sim
Pop	109	6.125	0.6688	0.69	-0.0275	0	99.5413	0.4407	0.0286	0.0378	0.0159	0	0.4588	0.124045718654434	562
Pop	109	6	0.655	0.685	-0.045	0	99.885	0.378	0.0254	0.0316	0.0175	0	0.115	0.129298453958546	563
Pop	109	5.875	0.6575	0.6662	-0.0125	0	98.6238	0.5489	0.0329	0.0382	0.0237	0	1.3763	0.136211858647638	564
Pop	109	6.125	0.65	0.6675	-0.0288	0	98.8538	0.4407	0.0267	0.027	0.0247	0	1.1463	0.138260584437649	565
Pop	109	6	0.6562	0.675	-0.03	0	99.3125	0.5	0.0266	0.0347	0.0391	0	0.6875	0.130098963642542	566
Pop	109	6.125	0.655	0.6712	-0.0275	0	99.885	0.4407	0.0261	0.0286	0.0321	0	0.115	0.127923122663948	567
Pop	109	6	0.6562	0.715	-0.085	0	98.28	0.4629	0.0297	0.0435	0.0246	0	1.72	0.122797485558953	568
Pop	109	6	0.6538	0.6675	-0.02	0	98.7387	0.378	0.0268	0.0332	0.0216	0	1.2613	0.129143662928984	569
Pop	109	6.125	0.6462	0.6638	-0.0312	0	99.3125	0.4407	0.0365	0.0381	0.0295	0	0.6875	0.127834692490656	570
Pop	109	5.875	0.6425	0.68	-0.0538	0	99.6562	0.4407	0.0347	0.0447	0.022	0	0.3437	0.123274719673802	571
Pop	109	5.75	0.6438	0.6838	-0.0562	0	100	0.491	0.0283	0.0438	0.0276	0	0	0.124164135236154	572
Pop	109	6.125	0.645	0.6675	-0.03	0	99.0825	0.4407	0.0276	0.0404	0.0251	0	0.9175	0.132111977573904	573
Pop	109	6.125	0.6637	0.6675	-0.0062	0	99.6562	0.4407	0.0312	0.0326	0.0255	0	0.3437	0.132352480462113	574
Pop	109	6	0.6487	0.6625	-0.0238	0	98.395	0.378	0.0281	0.0252	0.0167	0	1.605	0.125849660210669	575
Pop	109	5.75	0.6612	0.675	-0.0213	0	98.9675	0.491	0.0257	0.0289	0.0197	0	1.0325	0.132440757730207	576
Pop	109	6	0.6675	0.665	0.0025	0	99.5413	0.4629	0.0305	0.0318	0.0249	0	0.4588	0.12976376146789	577
Pop	109	6	0.6512	0.6775	-0.0338	0	99.885	0.4629	0.0261	0.0437	0.0302	0	0.115	0.129749507305471	578
Pop	109	6.125	0.6575	0.6725	-0.0213	0	99.7712	0.4407	0.0206	0.0268	0.0217	0	0.2287	0.122829459734964	579
Pop	109	6	0.6512	0.6587	-0.0075	0	99.885	0.378	0.035	0.0443	0.0277	0	0.115	0.126767770981991	580
Pop	109	5.875	0.6525	0.675	-0.0338	0	99.1975	0.3981	0.031	0.0352	0.0204	0	0.8025	0.12686204553177	581
Pop	109	6.125	0.6462	0.6938	-0.075	0	99.0825	0.4407	0.0363	0.0389	0.0151	0	0.9175	0.124309870880054	582
Pop	109	6	0.625	0.6525	-0.0425	0	100	0.378	0.0258	0.0347	0.0321	0	0	0.131827098199117	583
Pop	109	5.5	0.6462	0.6575	-0.0125	0	99.4262	0.378	0.0287	0.0414	0.0258	0	0.5738	0.128110006795787	584
Pop	109	5.625	0.655	0.6712	-0.0238	0	99.7712	0.4978	0.0228	0.0262	0.0167	0	0.2287	0.127194597349643	585
Pop	109	5.875	0.6487	0.6275	0.0338	0	99.5413	0.3981	0.0219	0.0326	0.0312	0	0.4588	0.140581549439348	586
Pop	109	6.125	0.6662	0.6988	-0.0462	0	99.885	0.4407	0.0297	0.0381	0.0201	0	0.115	0.121072663948352	587
Pop	109	5.875	0.6537	0.6962	-0.0575	0	98.7387	0.5154	0.0304	0.0452	0.0202	0	1.2613	0.13055254841998	588
Pop	109	5.875	0.6438	0.6475	-0.0075	0	99.6562	0.3981	0.0305	0.0293	0.0183	0	0.3437	0.127074991505267	589
Pop	109	5.875	0.6475	0.6688	-0.035	0	100	0.3981	0.0335	0.032	0.0144	0	0	0.125881532449881	590
Pop	109	5.875	0.6462	0.6325	0.0238	0	99.5413	0.5154	0.0338	0.0409	0.0321	0	0.4588	0.137089075773021	591
Pop	109	6.125	0.6488	0.6675	-0.03	0	99.4262	0.4407	0.026	0.0302	0.0323	0	0.5738	0.126081532449881	592
Pop	109	5.625	0.66	0.65	0.0138	0	99.6562	0.4978	0.0273	0.0278	0.0209	0	0.3437	0.133172646958886	593
Pop	109	5.75	0.645	0.6675	-0.0375	0	97.9363	0.3134	0.0285	0.03	0.0286	0	2.0638	0.146585983690112	594
Pop	109	6.125	0.6575	0.6925	-0.055	0	98.9675	0.4407	0.0267	0.0249	0.0192	0	1.0325	0.120389041794088	595
Pop	109	6.125	0.6488	0.68	-0.0488	0	99.5413	0.4407	0.0295	0.0336	0.0185	0	0.4588	0.126772935779817	596
Pop	109	5.75	0.6512	0.6912	-0.065	0	100	0.491	0.0224	0.0247	0.0246	0	0	0.120678814135236	597
Pop	109	6.125	0.6562	0.6488	0.0112	0	99.0825	0.4407	0.0314	0.0379	0.027	0	0.9175	0.128857730207271	598
Pop	109	5.625	0.6662	0.685	-0.0275	0	99.0825	0.4978	0.0267	0.0343	0.0209	0	0.9175	0.127391811077132	599
Pop	109	5.875	0.6487	0.6588	-0.0125	0	99.7712	0.4407	0.0304	0.0385	0.0239	0	0.2287	0.127919232076113	600
Pop	109	6.125	0.6587	0.6725	-0.0188	0	98.8538	0.4407	0.0332	0.0448	0.0349	0	1.1463	0.128890536867142	601
Pop	109	5.875	0.6487	0.6688	-0.0325	0	99.5413	0.4795	0.0242	0.0245	0.0199	0	0.4588	0.129776843357119	602
Pop	109	5.75	0.6325	0.645	-0.0175	0	99.4262	0.4532	0.0371	0.0463	0.0338	0	0.5738	0.129757968059803	603
Pop	109	5.875	0.6675	0.71	-0.0588	0	98.9675	0.295	0.0274	0.0438	0.0268	0	1.0325	0.121586051647978	604
Pop	109	5.625	0.6438	0.6375	0.0125	0	100	0.4978	0.0292	0.0403	0.0369	0	0	0.136810159700985	605
Pop	109	6.125	0.655	0.6462	0.0138	0	100	0.4407	0.0253	0.0237	0.0156	0	0	0.128671848453959	606
Pop	109	5.875	0.6525	0.65	0.0025	0	99.7712	0.4407	0.0234	0.026	0.0258	0	0.2287	0.13578873598369	607
Pop	109	6	0.65	0.6775	-0.0438	0	98.5087	0.4629	0.0241	0.0263	0.0296	0	1.4913	0.130387546721033	608
Pop	109	5.875	0.6412	0.6575	-0.0275	0	99.6562	0.3981	0.0311	0.0332	0.0275	0	0.3437	0.12789001019368	609
Pop	109	6.125	0.65	0.6788	-0.0462	0	99.7712	0.4407	0.0285	0.0266	0.0215	0	0.2287	0.119334913353721	610
Pop	109	6.125	0.6538	0.645	0.0112	0	99.7712	0.4407	0.022	0.0228	0.032	0	0.2287	0.128620829085967	611
Pop	109	6	0.6662	0.6825	-0.0275	0	100	0.4629	0.0313	0.0267	0.024	0	0	0.12211498470948	612
Pop	109	5.875	0.6588	0.68	-0.0288	0	99.885	0.295	0.0242	0.034	0.0226	0	0.115	0.125445463812436	613
Pop	109	5.875	0.6475	0.6662	-0.0288	0	99.4262	0.5489	0.0252	0.0314	0.027	0	0.5738	0.134887614678899	614
Pop	109	5.875	0.6525	0.6738	-0.0325	0	99.4262	0.5154	0.0271	0.0334	0.0272	0	0.5738	0.133936527353041	615
Pop	109	5.75	0.6462	0.655	-0.0138	0	99.6562	0.25	0.021	0.0173	0.0169	0	0.3437	0.136400152905199	616
Pop	109	5.75	0.6612	0.6975	-0.0538	0	99.885	0.491	0.0279	0.0333	0.0121	0	0.115	0.122516598708801	617
Pop	109	5.875	0.6725	0.6738	0.0025	0	99.5413	0.5154	0.0197	0.0378	0.0334	0	0.4588	0.136183503227999	618
Pop	109	6	0.6675	0.6962	-0.0388	0	100	0.4629	0.0256	0.0369	0.0218	0	0	0.129076571525654	619
Pop	109	5.5	0.6462	0.6912	-0.0713	0	99.3125	0.4226	0.0302	0.0291	0.0241	0	0.6875	0.115244988107373	620
Pop	109	6	0.6538	0.6587	-0.0125	0	99.7712	0.4629	0.0265	0.022	0.0304	0	0.2287	0.140875993883792	621
Pop	109	6	0.6425	0.7075	-0.0975	0	99.6562	0.4629	0.0346	0.044	0.027	0	0.3437	0.115867346245328	622
Pop	109	5.375	0.6388	0.6562	-0.0225	0	99.885	0.4978	0.0276	0.0467	0.0384	0	0.115	0.127129918450561	623
Pop	109	5.75	0.635	0.6338	0.0013	0	99.1975	0.4532	0.0318	0.0348	0.0164	0	0.8025	0.134167397213728	624
Pop	109	5.875	0.655	0.6862	-0.0475	0	99.4262	0.3981	0.0273	0.0314	0.0314	0	0.5738	0.121852140672783	625
Pop	109	5.625	0.6288	0.6662	-0.055	0	99.0825	0.4199	0.0325	0.0446	0.0219	0	0.9175	0.12501963982331	626
Pop	109	5.875	0.6512	0.6875	-0.0512	0	99.6562	0.3981	0.0256	0.0375	0.0212	0	0.3437	0.126064169215087	627
Pop	109	5.875	0.6562	0.6975	-0.0625	0	100	0.4795	0.0198	0.0243	0.0137	0	0	0.131444274549779	628
Pop	109	6	0.6525	0.6625	-0.0162	0	100	0.378	0.0268	0.0267	0.0173	0	0	0.12951121304791	629
Pop	109	5.875	0.6512	0.6838	-0.05	0	99.6562	0.5154	0.0282	0.0296	0.0122	0	0.3437	0.125840231056745	630
Pop	109	6.125	0.655	0.6712	-0.0225	0	99.6562	0.4407	0.0296	0.0406	0.0343	0	0.3437	0.134232687733605	631
Pop	109	6	0.6462	0.6712	-0.0388	0	99.7712	0.378	0.0246	0.0277	0.0245	0	0.2287	0.128609480122324	632
Pop	109	6.125	0.6388	0.65	-0.0175	0	99.885	0.4407	0.0236	0.0319	0.03	0	0.115	0.127579612640163	633
Pop	109	6	0.6638	0.7025	-0.06	0	99.885	0.4629	0.0293	0.0338	0.0313	0	0.115	0.121227879714577	634
Pop	109	5.875	0.6338	0.6275	0.0025	0	99.885	0.5154	0.038	0.0326	0.0282	0	0.115	0.136428559293238	635
Pop	109	6	0.6575	0.6962	-0.055	0	99.6562	0.4629	0.0259	0.0378	0.0241	0	0.3437	0.120701970778118	636
Pop	109	6	0.6425	0.6738	-0.0462	0	99.7712	0.4629	0.029	0.0379	0.0301	0	0.2287	0.128302514441047	637
Pop	109	5.375	0.6362	0.6838	-0.0762	0	99.885	0.375	0.0271	0.0311	0.0269	0	0.115	0.129456999660211	638
Pop	109	5.75	0.6587	0.6762	-0.025	0	99.4262	0.491	0.027	0.0291	0.0118	0	0.5738	0.123981158681617	639
Pop	109	6	0.6462	0.6625	-0.0275	0	99.0825	0.378	0.03	0.0312	0.0297	0	0.9175	0.124783605164798	640
Pop	109	6	0.6725	0.6762	0	0	99.4262	0.378	0.0252	0.038	0.0253	0	0.5738	0.129750135915732	641
Pop	109	5.875	0.65	0.6362	0.0225	0	98.5087	0.4407	0.0325	0.0377	0.0202	0	1.4913	0.141771593611961	642
Pop	109	5.75	0.6475	0.6825	-0.0525	0	99.4262	0.491	0.0278	0.0358	0.0269	0	0.5738	0.125887852531431	643
Pop	109	5.875	0.64	0.6675	-0.0438	0	99.885	0.3981	0.0273	0.0351	0.029	0	0.115	0.135208426775399	644
Pop	109	6	0.6338	0.64	-0.0063	0	99.7712	0.378	0.0283	0.0423	0.036	0	0.2287	0.130129884471628	645
Pop	109	5.75	0.6587	0.6938	-0.05	0	99.6562	0.4119	0.0255	0.0354	0.03	0	0.3437	0.130742201834862	646
Pop	109	6.125	0.66	0.6788	-0.0288	0	98.9675	0.4407	0.0299	0.0353	0.02	0	1.0325	0.132328151546041	647
Pop	109	5.875	0.6425	0.6637	-0.0275	0	99.6562	0.3981	0.0275	0.043	0.0313	0	0.3437	0.13422375127421	648
Pop	109	6.125	0.6562	0.6938	-0.0575	0	99.885	0.4407	0.0266	0.0312	0.0248	0	0.115	0.124053295956507	649
Pop	109	6	0.6525	0.6775	-0.0375	0	99.0825	0.4629	0.0293	0.0328	0.0274	0	0.9175	0.121147128780156	650
Pop	109	5.75	0.6512	0.6538	-0.0025	0	100	0.4119	0.0281	0.0309	0.0167	0	0	0.128479799524295	651
Pop	109	5.875	0.6637	0.73	-0.1013	0	99.6562	0.3981	0.0219	0.0264	0.0201	0	0.3437	0.119277794767244	652
Pop	109	6	0.6587	0.6688	-0.0125	0	99.6562	0.378	0.0291	0.0386	0.0296	0	0.3437	0.129724821610601	653
Pop	109	5.875	0.6625	0.7012	-0.0575	0	100	0.3981	0.0258	0.0378	0.0294	0	0	0.129320880054366	654
Pop	109	5.875	0.6488	0.67	-0.0275	0	97.7062	0.3981	0.0285	0.0391	0.0196	0	2.2937	0.131593679918451	655
Pop	109	5.875	0.6375	0.6362	0.005	0	99.6562	0.4407	0.0316	0.0428	0.0333	0	0.3437	0.134679612640163	501
Pop	109	6	0.6587	0.6888	-0.0438	0	99.3125	0.5	0.031	0.0377	0.0192	0	0.6875	0.131593000339789	502
Pop	109	6.125	0.66	0.6825	-0.0325	0	98.7387	0.4407	0.0276	0.0379	0.0197	0	1.2613	0.129324447842338	503
Pop	109	6.125	0.67	0.695	-0.0375	0	99.7712	0.4407	0.0288	0.0358	0.0309	0	0.2287	0.121416156982671	504
Pop	109	6.125	0.6625	0.68	-0.0288	0	99.4262	0.4407	0.0271	0.0358	0.0392	0	0.5738	0.12819412164458	505
Pop	109	6.125	0.67	0.6912	-0.0312	0	99.3125	0.4407	0.0299	0.0383	0.0174	0	0.6875	0.134888090383962	506
Pop	109	6	0.655	0.675	-0.03	0	99.6562	0.5	0.0256	0.0302	0.014	0	0.3437	0.131802582398913	507
Pop	109	6.125	0.6675	0.6838	-0.025	0	99.5413	0.4407	0.0283	0.0377	0.0406	0	0.4588	0.129465256540945	508
Pop	109	5.75	0.6312	0.6088	0.0338	0	99.885	0.4532	0.0348	0.0366	0.0299	0	0.115	0.1394875127421	509
Pop	109	5.75	0.6575	0.6775	-0.0288	0	98.7387	0.4532	0.0251	0.0286	0.0152	0	1.2613	0.137817346245328	510
Pop	109	6	0.6688	0.7038	-0.0488	0	99.4262	0.4629	0.0335	0.0375	0.0125	0	0.5738	0.123832178049609	511
Pop	109	5.875	0.6375	0.67	-0.0538	0	99.885	0.3981	0.0248	0.0265	0.0243	0	0.115	0.126669673802243	512
Pop	109	5.875	0.6638	0.6788	-0.0238	0	99.7712	0.3981	0.0213	0.0187	0.0135	0	0.2287	0.128298114169215	513
Pop	109	6.125	0.6375	0.6625	-0.0388	0	99.7712	0.4407	0.0332	0.0408	0.0277	0	0.2287	0.125796873938158	514
Pop	109	6.125	0.6425	0.6525	-0.0175	0	99.1975	0.4407	0.0334	0.0379	0.0221	0	0.8025	0.134391199456337	515
Pop	109	5.875	0.6538	0.68	-0.0362	0	99.6562	0.4407	0.032	0.0453	0.0306	0	0.3437	0.125017991845056	516
Pop	109	5.75	0.6512	0.6637	-0.0175	0	99.885	0.559	0.0338	0.0395	0.0231	0	0.115	0.128950662589195	517
Pop	109	6.125	0.6538	0.6688	-0.02	0	99.6562	0.4407	0.0296	0.0434	0.038	0	0.3437	0.133098674821611	518
Pop	109	6.125	0.6612	0.7113	-0.075	0	100	0.4407	0.027	0.0321	0.019	0	0	0.114512283384302	519
Pop	109	5.625	0.6575	0.6762	-0.025	0	99.1975	0.4199	0.025	0.0309	0.0189	0	0.8025	0.133272646958885	520
Pop	109	6	0.6612	0.7012	-0.0575	0	99.6562	0.4629	0.022	0.033	0.0218	0	0.3437	0.115256422018349	521
Pop	109	5.875	0.635	0.6562	-0.0338	0	100	0.5154	0.0343	0.0363	0.0198	0	0	0.129060975195379	522
Pop	109	5.875	0.6425	0.685	-0.065	0	100	0.4795	0.03	0.033	0.0168	0	0	0.120452599388379	523
Pop	109	6	0.6338	0.6562	-0.0375	0	99.885	0.378	0.0297	0.031	0.029	0	0.115	0.135852378525314	524
Pop	109	5.75	0.665	0.6912	-0.0375	0	99.6562	0.4119	0.0243	0.032	0.0174	0	0.3437	0.132055810397554	525
Pop	109	5.75	0.645	0.6475	-0.0038	0	99.4262	0.366	0.0325	0.0386	0.0258	0	0.5738	0.141546856948692	526
Pop	109	6	0.6525	0.6688	-0.03	0	100	0.4629	0.034	0.0296	0.0302	0	0	0.125986051647978	527
Pop	109	5.875	0.6462	0.6438	0.005	0	98.5087	0.4407	0.0374	0.04	0.0229	0	1.4913	0.14132585796806	528
Pop	109	5.875	0.665	0.68	-0.0175	0	98.9675	0.3981	0.0288	0.0407	0.025	0	1.0325	0.129362079510703	529
Pop	109	6.125	0.655	0.6925	-0.0612	0	99.4262	0.4407	0.0318	0.0286	0.0273	0	0.5738	0.125411467889908	530
Pop	109	6.125	0.6638	0.6712	-0.0062	0	99.6562	0.4407	0.0276	0.0384	0.0267	0	0.3437	0.130969996602107	531
Pop	109	6	0.66	0.6925	-0.0512	0	99.0825	0.4629	0.0293	0.0327	0.0195	0	0.9175	0.122211586816174	532
Pop	109	6	0.6725	0.685	-0.02	0	98.9675	0.4629	0.0285	0.0339	0.0202	0	1.0325	0.128097077811757	533
Pop	109	5.625	0.6788	0.7225	-0.065	0	99.5413	0.4978	0.0222	0.0222	0.0207	0	0.4588	0.124170098538906	534
Pop	109	5.75	0.6462	0.6812	-0.055	0	99.6562	0.366	0.0302	0.0376	0.0297	0	0.3437	0.125460550458716	535
Pop	109	6	0.6475	0.6487	-0.005	0	99.6562	0.4629	0.0271	0.0259	0.0323	0	0.3437	0.133792779476724	536
Pop	109	6	0.6388	0.655	-0.0262	0	98.8538	0.378	0.0255	0.0271	0.0181	0	1.1463	0.130109310227659	537
Pop	109	6	0.6475	0.6512	-0.0062	0	98.5087	0.5	0.0276	0.0322	0.0207	0	1.4913	0.135977217125382	538
Pop	109	6	0.6538	0.6487	0.0088	0	99.885	0.378	0.0275	0.0355	0.0312	0	0.115	0.132971440706762	539
Pop	109	5.875	0.6575	0.6825	-0.035	0	98.9675	0.3981	0.0272	0.0357	0.0198	0	1.0325	0.127066072035338	540
Pop	109	5.875	0.6438	0.6587	-0.0238	0	97.3625	0.3981	0.0325	0.0352	0.0203	0	2.6375	0.133762147468569	541
Pop	109	6	0.6525	0.6537	-0.0062	0	99.1975	0.5	0.0285	0.0236	0.0276	0	0.8025	0.132295565749235	542
Pop	109	6.125	0.65	0.6312	0.0288	0	100	0.4407	0.0317	0.0316	0.0159	0	0	0.137997927285083	543
Pop	109	6	0.65	0.6362	0.0175	0	98.8538	0.4629	0.03	0.0254	0.0263	0	1.1463	0.142485321100917	544
Pop	109	5.5	0.6362	0.6325	0.0088	0	99.0825	0.4226	0.0285	0.0369	0.0207	0	0.9175	0.136832891607204	545
Pop	109	5.75	0.6625	0.6788	-0.02	0	99.885	0.4532	0.0311	0.0395	0.0163	0	0.115	0.130382585796806	546
Pop	109	5.875	0.6487	0.67	-0.0362	0	99.7712	0.5489	0.03	0.0288	0.0288	0	0.2287	0.127059089364594	547
Pop	109	5.875	0.6475	0.675	-0.04	0	99.1975	0.4407	0.0264	0.0348	0.0197	0	0.8025	0.135986986068637	548
Pop	109	5.75	0.655	0.67	-0.0225	0	99.5413	0.491	0.0235	0.0323	0.0283	0	0.4588	0.130195956506966	549
Pop	109	5.875	0.6475	0.6538	-0.0075	0	98.7387	0.5154	0.0262	0.0308	0.0192	0	1.2613	0.136012436289501	550
Pop	109	5.625	0.6325	0.6712	-0.0625	0	99.1975	0.4605	0.0268	0.0303	0.0242	0	0.8025	0.128236867142372	551
Pop	109	5.75	0.6438	0.6425	0.0088	0	99.5413	0.4119	0.0259	0.0403	0.0264	0	0.4588	0.147496211348964	552
Pop	109	5.625	0.6475	0.68	-0.0487	0	98.8538	0.4199	0.0345	0.0431	0.0329	0	1.1463	0.129708647638464	553
Pop	109	6.125	0.6487	0.65	0.0012	0	99.7712	0.4407	0.0266	0.0374	0.0232	0	0.2287	0.134096907917091	554
Pop	109	5.75	0.64	0.6675	-0.0388	0	99.885	0.366	0.0383	0.0465	0.0257	0	0.115	0.13197703024125	555
Pop	109	6	0.66	0.6575	0.0025	0	99.885	0.378	0.0333	0.0359	0.036	0	0.115	0.128851002378525	556
Pop	109	5.5	0.6412	0.6575	-0.0262	0	99.5413	0.5	0.0279	0.0305	0.0228	0	0.4588	0.138848589874278	557
Pop	109	6.125	0.6562	0.6812	-0.0363	0	99.885	0.4407	0.0319	0.037	0.0203	0	0.115	0.118547332653755	558
Pop	109	5.875	0.6387	0.6675	-0.0438	0	99.1975	0.4407	0.0266	0.0341	0.0208	0	0.8025	0.129483673122664	559
Pop	109	6.125	0.67	0.7025	-0.0475	0	99.4262	0.4407	0.0254	0.0378	0.0309	0	0.5738	0.129346109412164	560
Pop	109	5.5	0.6475	0.6688	-0.0275	0	100	0.5	0.0258	0.0441	0.0392	0	0	0.1385208120965	561
Pop	109	6	0.6438	0.675	-0.0488	0	99.885	0.378	0.0302	0.0364	0.0351	0	0.115	0.1253875637105	562
Pop	109	5.875	0.6375	0.645	-0.0125	0	99.3125	0.3981	0.029	0.0325	0.0258	0	0.6875	0.13015039075773	563
Pop	109	5.75	0.655	0.6925	-0.055	0	99.885	0.491	0.0256	0.0368	0.0214	0	0.115	0.120695718654434	564
Pop	109	5.875	0.6662	0.6762	-0.0125	0	100	0.5154	0.0299	0.037	0.0201	0	0	0.127454264356099	565
Pop	109	6	0.6412	0.6888	-0.0775	0	99.885	0.4629	0.0373	0.037	0.0088	0	0.115	0.116526452599388	566
Pop	109	6	0.65	0.6738	-0.0338	0	99.4262	0.378	0.025	0.0328	0.0146	0	0.5738	0.12395587835542	567
Pop	109	5.5	0.6512	0.655	-0.005	0	99.7712	0.4226	0.0254	0.0284	0.0235	0	0.2287	0.13283829425756	568
Pop	109	5.875	0.6562	0.67	-0.0175	0	99.6562	0.5154	0.0275	0.0355	0.0168	0	0.3437	0.127189007815155	569
Pop	109	5.875	0.645	0.675	-0.045	0	99.885	0.5154	0.0266	0.0346	0.0256	0	0.115	0.121399422358138	570
Pop	109	6	0.66	0.6662	-0.01	0	99.7712	0.378	0.0258	0.0258	0.0215	0	0.2287	0.13392830445124	571
Pop	109	6.125	0.6612	0.6812	-0.0275	0	99.4262	0.4407	0.0316	0.0396	0.0212	0	0.5738	0.124802242609582	572
Pop	109	6	0.6712	0.6838	-0.0175	0	99.7712	0.378	0.0365	0.041	0.0234	0	0.2287	0.127784165817193	573
Pop	109	5.75	0.6612	0.6925	-0.0462	0	99.3125	0.3134	0.0237	0.032	0.0215	0	0.6875	0.130013115868162	574
Pop	109	6.125	0.6688	0.7012	-0.0425	0	99.4262	0.4407	0.0226	0.0402	0.0332	0	0.5738	0.128058086986069	575
Pop	109	6.125	0.6475	0.6688	-0.035	0	99.6562	0.4407	0.0322	0.0341	0.018	0	0.3437	0.1276375127421	576
Pop	109	6	0.6587	0.6525	0.01	0	99.6562	0.4629	0.0331	0.0458	0.0388	0	0.3437	0.138858511722732	577
Pop	109	6.125	0.6525	0.6725	-0.03	0	99.7712	0.4407	0.0326	0.0345	0.0134	0	0.2287	0.129828627251104	578
Pop	109	6.125	0.6562	0.6912	-0.0538	0	98.395	0.4407	0.0246	0.0298	0.0151	0	1.605	0.125537580699966	579
Pop	109	6.125	0.6512	0.7025	-0.0788	0	98.9675	0.4407	0.0289	0.0346	0.0201	0	1.0325	0.124377370030581	580
Pop	109	6.125	0.6575	0.6675	-0.0125	0	98.9675	0.4407	0.0282	0.0376	0.0266	0	1.0325	0.138433095480802	581
Pop	109	6	0.65	0.675	-0.0375	0	100	0.378	0.0253	0.0299	0.0189	0	0	0.120008443764866	582
Pop	109	5.625	0.6362	0.6662	-0.0412	0	99.7712	0.4978	0.0348	0.0439	0.0222	0	0.2287	0.13087536527353	583
Pop	109	6	0.6612	0.665	-0.005	0	99.885	0.378	0.0259	0.035	0.0277	0	0.115	0.128343017329256	584
Pop	109	6.125	0.6587	0.66	-0.0038	0	99.6562	0.4407	0.0322	0.0343	0.0193	0	0.3437	0.135084590553857	585
Pop	109	6	0.6538	0.66	-0.0075	0	99.5413	0.4629	0.0324	0.039	0.024	0	0.4588	0.129653601766905	586
Pop	109	6	0.6562	0.67	-0.02	0	99.6562	0.378	0.0212	0.0366	0.0454	0	0.3437	0.134620455317703	587
Pop	109	6.125	0.645	0.68	-0.0512	0	99.5413	0.4407	0.0278	0.0421	0.026	0	0.4588	0.125702038735984	588
Pop	109	6	0.6338	0.65	-0.0188	0	100	0.4629	0.0327	0.0501	0.0422	0	0	0.123738209310228	589
Pop	109	6	0.6388	0.66	-0.0325	0	99.7712	0.4629	0.0274	0.0341	0.0289	0	0.2287	0.128229459734964	590
Pop	109	5.875	0.66	0.69	-0.0475	0	99.0825	0.3981	0.0231	0.03	0.0347	0	0.9175	0.127793238192321	591
Pop	109	6.125	0.6525	0.6488	0.0113	0	99.885	0.4407	0.031	0.0437	0.0259	0	0.115	0.131312130479103	592
Pop	109	6	0.62	0.61	0.0125	0	99.4262	0.4629	0.0318	0.0276	0.0245	0	0.5738	0.141653703703704	593
Pop	109	6	0.6587	0.675	-0.0262	0	100	0.4629	0.0372	0.0346	0.0185	0	0	0.129289262657153	594
Pop	109	5.75	0.6575	0.6762	-0.0275	0	99.7712	0.491	0.0323	0.0368	0.0195	0	0.2287	0.12558712198437	595
Pop	109	6.125	0.6562	0.665	-0.01	0	99.6562	0.4407	0.0316	0.0402	0.0238	0	0.3437	0.123956116207951	596
Pop	109	5.875	0.6462	0.66	-0.0213	0	99.6562	0.4407	0.0356	0.0397	0.0319	0	0.3437	0.127338583078491	597
Pop	109	6.125	0.645	0.6788	-0.0538	0	99.5413	0.4407	0.0256	0.0243	0.014	0	0.4588	0.129319096160381	598
Pop	109	6	0.6562	0.675	-0.0238	0	98.7387	0.5	0.0248	0.0338	0.0161	0	1.2613	0.128137444784234	599
Pop	109	6	0.635	0.6388	-0.0063	0	98.8538	0.4629	0.0343	0.0409	0.0286	0	1.1463	0.132115698267074	600
Pop	109	6	0.655	0.6675	-0.0162	0	99.6562	0.4629	0.0322	0.0395	0.0205	0	0.3437	0.132782347944275	601
Pop	109	6	0.6425	0.7012	-0.09	0	100	0.378	0.0286	0.0366	0.015	0	0	0.118384012911995	602
Pop	109	5.875	0.6487	0.6725	-0.0363	0	99.7712	0.3981	0.0344	0.0371	0.0238	0	0.2287	0.131315613319742	603
Pop	109	6.125	0.6525	0.66	-0.0125	0	99.7712	0.4407	0.0305	0.0312	0.0188	0	0.2287	0.130159802922188	604
Pop	109	6	0.6575	0.6525	0.0087	0	99.7712	0.4629	0.023	0.0285	0.0278	0	0.2287	0.131173377505946	605
Pop	109	6.125	0.6562	0.6538	0	0	100	0.4407	0.023	0.0169	0.0228	0	0	0.131216717635066	606
Pop	109	6.125	0.6675	0.6462	0.0325	0	98.8538	0.4407	0.0323	0.0396	0.03	0	1.1463	0.138629374787632	607
Pop	109	5.875	0.6575	0.695	-0.05	0	99.3125	0.4407	0.0352	0.0448	0.0198	0	0.6875	0.129803737682637	608
Pop	109	6	0.6362	0.6662	-0.0425	0	99.7712	0.378	0.0335	0.0449	0.0264	0	0.2287	0.123610465511383	609
Pop	109	5.75	0.6575	0.6875	-0.045	0	99.6562	0.4119	0.031	0.0402	0.0339	0	0.3437	0.122744835202175	610
Pop	109	5.875	0.6438	0.66	-0.0212	0	99.4262	0.3981	0.0251	0.0363	0.03	0	0.5738	0.129745820591233	611
Pop	109	6	0.635	0.6438	-0.0125	0	99.885	0.5	0.0328	0.0444	0.0356	0	0.115	0.125411603805641	612
Pop	109	6	0.65	0.6562	-0.0113	0	98.9675	0.378	0.0249	0.0244	0.0231	0	1.0325	0.134623173632348	613
Pop	109	6	0.6562	0.6925	-0.0512	0	98.5087	0.378	0.0258	0.041	0.0242	0	1.4913	0.12903457356439	614
