Pop	N	A	He	Ho	Fis	N.Missing	P.GT	A.se	He.se	Ho.se	Fis.se	N.Missing.se	P.GT.se	related	sim
Pop	109	8.875	0.715	0.725	-0.0138	0	99.885	0.8332	0.0334	0.0391	0.0306	0	0.115	0.11054079170914	620
Pop	109	8.75	0.7163	0.7188	-0.0038	0	100	1.0308	0.0292	0.0284	0.0141	0	0	0.108599813115868	621
Pop	109	8.625	0.7062	0.7212	-0.0225	0	99.4262	0.9437	0.0354	0.0352	0.0162	0	0.5738	0.108047485558953	622
Pop	109	8.625	0.7	0.7075	-0.0088	0	99.885	0.9625	0.0333	0.0405	0.0216	0	0.115	0.106141624193	623
Pop	109	8.5	0.7488	0.7762	-0.0325	0	99.885	0.8452	0.0231	0.0351	0.02	0	0.115	0.09620083248386	624
Pop	109	8.625	0.7188	0.7525	-0.0538	0	99.7712	0.9808	0.0299	0.0219	0.029	0	0.2287	0.100891080530071	625
Pop	109	9	0.7225	0.7113	0.0175	0	99.7712	0.8864	0.027	0.0347	0.0201	0	0.2287	0.111173615358478	626
Pop	109	8.75	0.705	0.735	-0.0412	0	99.6562	0.921	0.0315	0.036	0.0117	0	0.3437	0.102354570166497	627
Pop	109	8.625	0.7425	0.7388	0.0087	0	99.885	0.8647	0.0229	0.0386	0.0266	0	0.115	0.10954750254842	628
Pop	109	9	0.7388	0.7488	-0.015	0	99.7712	0.8864	0.0242	0.026	0.019	0	0.2287	0.099061875637105	629
Pop	109	8.625	0.7412	0.7762	-0.0462	0	99.885	0.7545	0.027	0.0316	0.0132	0	0.115	0.0991820081549439	630
Pop	109	8.375	0.7062	0.7025	0.0038	0	99.4262	0.9246	0.0361	0.0365	0.0234	0	0.5738	0.109008647638464	631
Pop	109	8.75	0.7325	0.7638	-0.0438	0	99.885	0.959	0.0269	0.0288	0.0113	0	0.115	0.101220625212368	632
Pop	109	8.5	0.7225	0.7338	-0.0138	0	99.885	0.9449	0.032	0.0394	0.0167	0	0.115	0.0977736323479443	633
Pop	109	8.75	0.725	0.7325	-0.0112	0	99.5413	0.8399	0.0282	0.0318	0.0132	0	0.4588	0.111406472986748	634
Pop	109	9	0.7338	0.745	-0.0138	0	99.7712	1	0.0271	0.0348	0.0251	0	0.2287	0.105033554196398	635
Pop	109	9	0.73	0.7525	-0.03	0	99.5413	0.8864	0.0311	0.0303	0.0096	0	0.4588	0.10545920829086	636
Pop	109	8.625	0.7188	0.7438	-0.0338	0	99.885	0.9625	0.027	0.0319	0.0125	0	0.115	0.104843849813116	637
Pop	109	8.875	0.7188	0.7175	0.0063	0	99.7712	0.9531	0.0295	0.0441	0.0321	0	0.2287	0.110676112810058	638
Pop	109	8.5	0.6925	0.7012	-0.01	0	99.5413	1.0856	0.0302	0.0402	0.029	0	0.4588	0.115563591573225	639
Pop	109	9	0.7263	0.735	-0.01	0	99.885	0.982	0.0247	0.0347	0.0219	0	0.115	0.105439772341148	640
Pop	109	8.875	0.7213	0.75	-0.0363	0	99.885	0.8952	0.028	0.0404	0.0273	0	0.115	0.104766853550799	641
Pop	109	8.625	0.7275	0.745	-0.0213	0	99.7712	0.8647	0.0293	0.0364	0.0162	0	0.2287	0.103767787971458	642
Pop	109	8.625	0.72	0.7062	0.0188	0	99.7712	0.9808	0.0286	0.036	0.0236	0	0.2287	0.106332398912674	643
Pop	109	8.25	0.7212	0.755	-0.0475	0	99.6562	0.75	0.0325	0.0364	0.0186	0	0.3437	0.098059089364594	644
Pop	109	9	0.7462	0.7525	-0.0087	0	99.7712	0.982	0.0228	0.0241	0.0139	0	0.2287	0.109274600747537	645
Pop	109	8.875	0.725	0.7088	0.0262	0	99.885	0.9531	0.0308	0.0375	0.0153	0	0.115	0.106381498470948	646
Pop	109	8.875	0.7338	0.7412	-0.01	0	99.7712	0.9531	0.0261	0.0245	0.01	0	0.2287	0.10610377166157	647
Pop	109	9	0.725	0.7275	-0.0038	0	99.885	1	0.0302	0.0316	0.0096	0	0.115	0.099496126401631	648
Pop	109	8.875	0.7238	0.7612	-0.0488	0	99.7712	0.9149	0.0282	0.0388	0.0182	0	0.2287	0.0961060992184845	649
Pop	109	8.75	0.6988	0.6925	0.0062	0	99.885	1.0308	0.0301	0.0285	0.021	0	0.115	0.115202582398913	650
Pop	109	8.5	0.715	0.7025	0.0188	0	99.3125	1	0.0292	0.0338	0.0244	0	0.6875	0.116191913013931	651
Pop	109	8.625	0.715	0.7	0.025	0	99.6562	0.9808	0.0339	0.0428	0.0201	0	0.3437	0.109917550118926	652
Pop	109	9	0.7238	0.7462	-0.0325	0	99.885	0.8864	0.0287	0.0313	0.0129	0	0.115	0.101575246347265	653
Pop	109	9	0.7438	0.7512	-0.0138	0	99.885	1	0.0251	0.0217	0.0186	0	0.115	0.105020642201835	654
Pop	109	9	0.7163	0.7212	-0.0062	0	99.7712	1	0.0249	0.0295	0.0179	0	0.2287	0.102058834522596	655
Pop	109	8.75	0.7325	0.7488	-0.0212	0	99.5413	1.0308	0.0334	0.0436	0.0208	0	0.4588	0.10197419300034	656
Pop	109	8.75	0.6988	0.7188	-0.025	0	99.885	1.0308	0.0364	0.0463	0.0254	0	0.115	0.0945311586816174	657
Pop	109	8.625	0.74	0.7488	-0.0125	0	100	0.9808	0.0305	0.026	0.0167	0	0	0.102303414882773	658
Pop	109	8.875	0.7163	0.7275	-0.0162	0	99.7712	1.0426	0.0298	0.0333	0.0258	0	0.2287	0.107329952429494	659
Pop	109	8.75	0.7275	0.7612	-0.0438	0	100	0.959	0.0288	0.03	0.0143	0	0	0.0993103975535168	660
Pop	109	8.75	0.7288	0.7163	0.0162	0	99.7712	0.921	0.0271	0.025	0.0129	0	0.2287	0.108431787291879	661
Pop	109	8.5	0.7288	0.7475	-0.025	0	99.6562	0.866	0.0284	0.0302	0.0116	0	0.3437	0.098348912674142	662
Pop	109	8.875	0.7525	0.7588	-0.005	0	99.7712	0.9531	0.0253	0.0367	0.0221	0	0.2287	0.103101461094122	663
Pop	109	8.875	0.7288	0.73	-0.0025	0	99.5413	0.9342	0.0302	0.0327	0.0144	0	0.4588	0.109223938158342	664
Pop	109	8.75	0.7263	0.71	0.0262	0	99.5413	0.8399	0.0278	0.0348	0.0215	0	0.4588	0.110423343527013	665
Pop	109	8.875	0.7175	0.73	-0.0162	0	100	0.9342	0.0278	0.0303	0.0092	0	0	0.106322833843017	666
Pop	109	8.75	0.7263	0.7163	0.0125	0	99.5413	1.0308	0.0274	0.0255	0.0075	0	0.4588	0.11021914712878	667
Pop	109	9	0.725	0.7425	-0.025	0	99.7712	1	0.0306	0.0334	0.0195	0	0.2287	0.10335671083928	668
Pop	109	8.375	0.7288	0.7325	-0.0025	0	100	1.1009	0.0255	0.0351	0.0236	0	0	0.105033520217465	669
Pop	109	8.75	0.73	0.7625	-0.045	0	100	0.9774	0.0311	0.032	0.0105	0	0	0.0914476724430853	670
Pop	109	8.5	0.7325	0.7625	-0.04	0	99.885	1	0.0312	0.0367	0.0195	0	0.115	0.096477047230717	671
Pop	109	9	0.74	0.7562	-0.0225	0	99.7712	1	0.0229	0.0274	0.0181	0	0.2287	0.10567203533809	672
Pop	109	8.875	0.7275	0.7163	0.0162	0	100	1.0078	0.0245	0.0242	0.0121	0	0	0.111249507305471	673
Pop	109	8.875	0.7338	0.7512	-0.0213	0	99.3125	0.9531	0.0284	0.0326	0.0165	0	0.6875	0.10630127420999	674
Pop	109	8.625	0.7325	0.7388	-0.0125	0	99.7712	0.9625	0.0283	0.0254	0.0177	0	0.2287	0.109620829085967	675
Pop	109	8.5	0.72	0.7438	-0.03	0	99.7712	1	0.0277	0.0339	0.0128	0	0.2287	0.1041041624193	676
Pop	109	9	0.7338	0.7325	0.0012	0	99.885	0.982	0.027	0.0292	0.0184	0	0.115	0.102847689432552	677
Pop	109	8.875	0.735	0.7512	-0.0275	0	99.7712	1.0078	0.026	0.0212	0.0177	0	0.2287	0.104556642881414	678
Pop	109	8.75	0.7562	0.7388	0.0262	0	99.7712	0.8609	0.0256	0.0338	0.0173	0	0.2287	0.102916123003738	679
Pop	109	8.75	0.715	0.725	-0.0137	0	99.7712	1.0133	0.0305	0.0386	0.0236	0	0.2287	0.104392388718994	680
Pop	109	9	0.7312	0.7412	-0.0125	0	99.6562	0.8864	0.0265	0.0332	0.0233	0	0.3437	0.0988348114169215	681
Pop	109	8.625	0.7225	0.735	-0.015	0	99.7712	0.9246	0.0281	0.0384	0.0195	0	0.2287	0.100526265715257	682
Pop	109	8.75	0.7288	0.7412	-0.015	0	99.885	0.9774	0.0271	0.0366	0.02	0	0.115	0.103514271151886	683
Pop	109	8.75	0.725	0.7325	-0.01	0	99.4262	1.0308	0.0261	0.0323	0.0139	0	0.5738	0.10711126401631	684
Pop	109	8.75	0.72	0.7538	-0.0462	0	99.7712	0.959	0.0299	0.0332	0.0121	0	0.2287	0.0963059463132858	685
Pop	109	8.75	0.7412	0.7462	-0.0062	0	99.7712	0.8399	0.0242	0.0315	0.019	0	0.2287	0.103200509683996	686
Pop	109	8.375	0.7275	0.7312	-0.0037	0	99.885	0.9989	0.0246	0.0306	0.0197	0	0.115	0.111915919130139	687
Pop	109	8.625	0.7325	0.6875	0.0625	0	99.7712	0.9437	0.028	0.0253	0.0151	0	0.2287	0.118224447842338	688
Pop	109	8.625	0.725	0.7425	-0.0225	0	99.7712	0.9808	0.0267	0.0319	0.0144	0	0.2287	0.106322612979952	689
Pop	109	8.875	0.735	0.705	0.0475	0	99.4262	0.9149	0.0301	0.0466	0.0288	0	0.5738	0.116708664627931	690
Pop	109	8.75	0.74	0.7412	-0.0025	0	99.885	0.9955	0.0303	0.0295	0.017	0	0.115	0.103931906218145	691
Pop	109	8.5	0.7275	0.73	-0.0012	0	99.7712	0.8864	0.0306	0.038	0.0234	0	0.2287	0.104103227998641	692
Pop	109	8.5	0.73	0.72	0.0175	0	99.7712	1.0177	0.0261	0.0302	0.0171	0	0.2287	0.106891097519538	693
Pop	109	8.875	0.7363	0.745	-0.015	0	99.6562	1.0078	0.0259	0.0263	0.0307	0	0.3437	0.102999881073734	694
Pop	109	8.625	0.7388	0.76	-0.03	0	99.5413	0.8647	0.0245	0.0244	0.0143	0	0.4588	0.110410125722052	695
Pop	109	8.75	0.7288	0.7438	-0.0225	0	99.7712	0.959	0.0286	0.032	0.0203	0	0.2287	0.102580173292559	696
Pop	109	8.375	0.7375	0.7125	0.035	0	99.885	0.9246	0.0234	0.0253	0.0121	0	0.115	0.11477835541964	697
Pop	109	8.75	0.725	0.74	-0.0175	0	99.885	0.9774	0.0281	0.0404	0.0203	0	0.115	0.0997133027522936	698
Pop	109	8.5	0.7288	0.755	-0.0388	0	99.7712	0.7792	0.0325	0.0321	0.013	0	0.2287	0.0993713727488957	699
Pop	109	8.5	0.7138	0.6912	0.0325	0	99.885	0.866	0.0269	0.0355	0.0239	0	0.115	0.12038628950051	700
Pop	109	9	0.7212	0.725	-0.005	0	100	0.982	0.0299	0.0302	0.0087	0	0	0.102354468229698	701
Pop	109	8.875	0.7325	0.7425	-0.0138	0	100	0.9531	0.0285	0.026	0.0139	0	0	0.102696058443765	702
Pop	109	8.625	0.7388	0.7588	-0.0213	0	99.1975	0.9989	0.0289	0.0436	0.0268	0	0.8025	0.0970061162079511	703
Pop	109	8.875	0.75	0.76	-0.0112	0	100	0.9531	0.0252	0.0318	0.0147	0	0	0.0952092422697927	704
Pop	109	8.875	0.715	0.6938	0.0338	0	100	0.8952	0.0285	0.0402	0.0227	0	0	0.111464746856949	705
Pop	109	9	0.73	0.745	-0.0213	0	99.885	0.982	0.0288	0.0263	0.0143	0	0.115	0.103762351342168	706
Pop	109	8.75	0.7275	0.7325	-0.01	0	99.7712	0.959	0.0281	0.0275	0.0173	0	0.2287	0.10445749235474	707
Pop	109	9	0.7163	0.7262	-0.0112	0	99.6562	0.9258	0.031	0.04	0.0162	0	0.3437	0.100451138294258	708
Pop	109	8.625	0.7375	0.7338	0.005	0	99.3125	0.9625	0.0241	0.0333	0.0268	0	0.6875	0.108477641862046	709
Pop	109	8.75	0.7275	0.7462	-0.0288	0	99.885	0.8399	0.0305	0.0298	0.0228	0	0.115	0.099448623853211	710
Pop	109	9.125	0.745	0.7562	-0.0125	0	99.6562	0.9717	0.0235	0.0301	0.0135	0	0.3437	0.100311518858308	711
Pop	109	8.75	0.7312	0.77	-0.05	0	99.7712	0.921	0.0284	0.0382	0.0175	0	0.2287	0.100087886510364	712
Pop	109	8.625	0.7263	0.7238	0.005	0	99.6562	0.9989	0.0312	0.0344	0.0121	0	0.3437	0.110258970438328	713
Pop	109	8.75	0.74	0.7425	0.0013	0	99.6562	0.8609	0.0295	0.0422	0.0278	0	0.3437	0.104062368331634	714
Pop	109	8.375	0.7175	0.7388	-0.0312	0	99.4262	1.0166	0.0286	0.0282	0.0198	0	0.5738	0.101588888888889	715
Pop	109	8.5	0.7163	0.7275	-0.02	0	99.885	0.9636	0.0305	0.0284	0.0295	0	0.115	0.101657798165138	716
Pop	109	8.625	0.7212	0.7288	-0.0112	0	99.5413	0.9625	0.027	0.0305	0.0175	0	0.4588	0.110533503227999	717
Pop	109	8.625	0.7213	0.73	-0.0137	0	100	0.8438	0.0315	0.0302	0.0239	0	0	0.103569232076113	718
Pop	109	8.25	0.73	0.73	0.0012	0	100	0.9014	0.0239	0.03	0.0197	0	0	0.114520132517839	719
Pop	109	8.75	0.71	0.7275	-0.0275	0	99.7712	0.921	0.0301	0.0247	0.0198	0	0.2287	0.105328984029901	720
Pop	109	8.875	0.7212	0.7112	0.0125	0	99.1975	1.0253	0.0243	0.0218	0.0135	0	0.8025	0.116962674142032	721
Pop	109	8.5	0.7275	0.7525	-0.0388	0	99.4262	1	0.0307	0.0275	0.0258	0	0.5738	0.100274549779137	722
Pop	109	8.5	0.7238	0.695	0.0425	0	99.5413	0.9063	0.0305	0.0333	0.0128	0	0.4588	0.115643102276589	723
Pop	109	9	0.7288	0.7288	0.0013	0	99.6562	1	0.0273	0.0413	0.0345	0	0.3437	0.102909191301393	724
Pop	109	8.75	0.72	0.7288	-0.0138	0	99.885	0.959	0.0285	0.028	0.0167	0	0.115	0.108332093102277	725
Pop	109	8.875	0.7238	0.7638	-0.055	0	99.6562	1.0253	0.0283	0.0342	0.0176	0	0.3437	0.0943237342847435	726
Pop	109	8.625	0.735	0.7225	0.015	0	99.7712	0.9989	0.0306	0.0379	0.0348	0	0.2287	0.111311382942576	727
Pop	109	8.75	0.725	0.73	-0.0075	0	99.885	0.921	0.0264	0.0269	0.0217	0	0.115	0.105515545361876	728
Pop	109	8.75	0.7325	0.7475	-0.02	0	99.4262	0.959	0.0294	0.0329	0.013	0	0.5738	0.0989127251104315	729
Pop	109	8.625	0.7412	0.7438	0.0013	0	100	1.0511	0.0227	0.0377	0.0262	0	0	0.10724627930683	730
Pop	109	8.75	0.7275	0.7438	-0.0225	0	99.6562	0.9402	0.0317	0.0342	0.0116	0	0.3437	0.106757016649677	731
Pop	109	8.875	0.7275	0.7263	0.0038	0	99.6562	0.9342	0.0266	0.0329	0.0165	0	0.3437	0.106046856948692	732
Pop	109	8.75	0.7312	0.7238	0.0088	0	99.3125	0.959	0.0255	0.0216	0.0175	0	0.6875	0.115619232076113	733
Pop	109	8.625	0.74	0.745	-0.0088	0	99.885	0.8851	0.023	0.0268	0.0212	0	0.115	0.109837733605165	734
Pop	109	8.625	0.7163	0.7238	-0.0087	0	99.7712	0.8004	0.0308	0.0374	0.026	0	0.2287	0.109527234114849	735
Pop	109	8.375	0.7363	0.7762	-0.0538	0	99.3125	0.9437	0.0256	0.0302	0.0146	0	0.6875	0.101081073734285	736
Pop	109	8.875	0.735	0.775	-0.0588	0	99.3125	0.9531	0.0273	0.0245	0.0195	0	0.6875	0.0990985558953449	737
Pop	109	8.5	0.7288	0.7138	0.0212	0	99.885	1.0522	0.0299	0.0377	0.0212	0	0.115	0.113639755351682	738
Pop	109	9	0.7275	0.7612	-0.0462	0	99.7712	0.9258	0.028	0.0304	0.0165	0	0.2287	0.0986774549779137	739
Pop	109	8.75	0.6888	0.705	-0.0188	0	98.8538	0.921	0.0352	0.0467	0.0228	0	1.1463	0.10804916751614	740
Pop	109	8.625	0.7213	0.7038	0.0212	0	100	0.9437	0.0304	0.0247	0.0164	0	0	0.109866055045872	741
Pop	109	8.875	0.7288	0.7388	-0.015	0	100	0.9531	0.027	0.0243	0.0166	0	0	0.110086969079171	742
Pop	109	9	0.7388	0.7612	-0.0312	0	99.7712	0.982	0.0288	0.0287	0.0116	0	0.2287	0.0963351002378525	743
Pop	109	8.75	0.7288	0.7438	-0.0188	0	99.6562	0.959	0.0259	0.0332	0.0179	0	0.3437	0.106469300033979	744
Pop	109	8.25	0.7163	0.7375	-0.0262	0	99.885	1.0649	0.028	0.038	0.0188	0	0.115	0.10899378185525	745
Pop	109	8.625	0.73	0.725	0.0075	0	99.7712	1.034	0.0275	0.0306	0.0183	0	0.2287	0.104622052327557	746
Pop	109	9	0.7163	0.725	-0.0138	0	99.3125	1	0.026	0.0231	0.0119	0	0.6875	0.108829442745498	747
Pop	109	8.5	0.7175	0.7125	0.0075	0	99.885	0.8864	0.0269	0.0312	0.021	0	0.115	0.110327098199117	748
Pop	109	8.875	0.7388	0.7175	0.0275	0	99.5413	0.9531	0.0301	0.0345	0.0297	0	0.4588	0.107510448521916	749
Pop	109	8.75	0.7263	0.745	-0.0225	0	99.6562	0.8609	0.0273	0.0401	0.0223	0	0.3437	0.0978793917770982	750
Pop	N	A	He	Ho	Fis	N.Missing	P.GT	A.se	He.se	Ho.se	Fis.se	N.Missing.se	P.GT.se	related	sim
Pop	109	8.75	0.715	0.7275	-0.0175	0	99.0825	0.959	0.0259	0.0305	0.0208	0	0.9175	0.10685088345226	752
Pop	109	8.625	0.7238	0.73	-0.0075	0	100	1.0166	0.0288	0.0333	0.0151	0	0	0.101311909616038	753
Pop	109	8.875	0.7212	0.7362	-0.0213	0	99.885	1.0078	0.0274	0.0296	0.0144	0	0.115	0.112820251444105	754
Pop	109	8.875	0.7188	0.7588	-0.0562	0	99.7712	0.9531	0.0307	0.0306	0.0143	0	0.2287	0.0977976554536188	755
Pop	109	8.25	0.7225	0.7188	0.0075	0	99.7712	0.75	0.0266	0.0335	0.0175	0	0.2287	0.113112164458036	756
Pop	109	8.75	0.7088	0.7075	0.0025	0	100	1.048	0.0268	0.0365	0.0238	0	0	0.111498436969079	757
Pop	109	8.625	0.7363	0.7488	-0.0175	0	100	0.9437	0.0257	0.0325	0.0266	0	0	0.109075840978593	758
Pop	109	8.75	0.7263	0.725	0.005	0	99.5413	1.0133	0.0301	0.0387	0.0188	0	0.4588	0.106765664288141	759
Pop	109	8.875	0.7238	0.7362	-0.015	0	99.7712	1.0078	0.0285	0.0352	0.0149	0	0.2287	0.102044206591913	760
Pop	109	9	0.7188	0.7212	-0.0038	0	99.4262	1	0.0334	0.0355	0.0171	0	0.5738	0.104595939517499	761
Pop	109	8.375	0.7	0.6838	0.0225	0	99.7712	0.9246	0.027	0.0304	0.0149	0	0.2287	0.111218620455318	762
Pop	109	9	0.7225	0.7388	-0.0238	0	99.7712	0.982	0.0276	0.0292	0.0211	0	0.2287	0.101303669724771	763
Pop	109	9.125	0.7412	0.7688	-0.0375	0	99.5413	0.9717	0.0226	0.0284	0.0253	0	0.4588	0.0995236493374108	764
Pop	109	8.25	0.7075	0.7163	-0.0125	0	99.1975	0.75	0.0322	0.0428	0.0305	0	0.8025	0.110261297995243	765
Pop	109	8.375	0.7163	0.6962	0.03	0	100	0.9051	0.0282	0.0346	0.0208	0	0	0.110272680937819	766
Pop	109	8.875	0.7475	0.7638	-0.0213	0	99.5413	1.0078	0.028	0.0294	0.0181	0	0.4588	0.09927874617737	767
Pop	109	8.875	0.7225	0.7488	-0.0362	0	99.0825	0.9899	0.0276	0.0294	0.0121	0	0.9175	0.106370608222902	768
Pop	109	8.5	0.71	0.7238	-0.0213	0	99.0825	1.069	0.0282	0.0299	0.019	0	0.9175	0.112251834862385	769
Pop	109	8.75	0.7438	0.7512	-0.0088	0	99.885	0.9774	0.0279	0.0375	0.0308	0	0.115	0.101982500849473	770
Pop	109	8.875	0.705	0.7225	-0.0275	0	99.885	1.0078	0.033	0.0337	0.0197	0	0.115	0.103791896024465	771
Pop	109	9	0.715	0.7375	-0.0325	0	99.5413	0.982	0.0287	0.0276	0.0175	0	0.4588	0.105277675840979	772
Pop	109	9	0.7238	0.7312	-0.015	0	98.5087	0.982	0.0249	0.0194	0.0161	0	1.4913	0.108583876996262	773
Pop	109	8.875	0.7288	0.7225	0.0112	0	99.6562	1.0253	0.0288	0.0418	0.0312	0	0.3437	0.10875166496772	774
Pop	109	9.125	0.7188	0.7275	-0.0125	0	100	0.9717	0.0286	0.0285	0.0175	0	0	0.106084930343187	775
Pop	109	8.75	0.7475	0.7275	0.025	0	99.7712	0.9774	0.0266	0.0249	0.0195	0	0.2287	0.112379255861366	776
Pop	109	9.125	0.7475	0.7575	-0.0112	0	99.4262	0.9717	0.022	0.0316	0.0224	0	0.5738	0.103846839959225	777
Pop	109	8.625	0.7212	0.7238	-0.0087	0	99.7712	1.0166	0.0335	0.0328	0.036	0	0.2287	0.112570251444105	778
Pop	109	8.875	0.7288	0.7412	-0.0162	0	100	1.0078	0.0296	0.0354	0.0144	0	0	0.104935864763846	779
Pop	109	8.875	0.7113	0.725	-0.0188	0	99.6562	1.0078	0.0308	0.0396	0.021	0	0.3437	0.106076265715257	780
Pop	109	8.625	0.7275	0.7088	0.025	0	99.7712	1.0166	0.0258	0.0261	0.0128	0	0.2287	0.1041583248386	781
Pop	109	9	0.7488	0.7438	0.01	0	99.6562	0.982	0.0253	0.0311	0.0143	0	0.3437	0.112857118586476	782
Pop	109	8.25	0.7275	0.7288	0	0	99.885	0.959	0.0267	0.0353	0.0181	0	0.115	0.104208987427795	783
Pop	109	8.75	0.7088	0.7188	-0.0162	0	99.3125	0.959	0.0319	0.0342	0.0201	0	0.6875	0.107232670744139	784
Pop	109	9	0.7113	0.7312	-0.0275	0	99.885	0.982	0.0322	0.0337	0.0088	0	0.115	0.0997624872579001	785
Pop	109	8.625	0.735	0.7388	-0.0013	0	99.4262	0.8851	0.0249	0.0383	0.0288	0	0.5738	0.104289347604485	786
Pop	109	8.875	0.7262	0.7363	-0.0125	0	99.6562	0.8952	0.0264	0.037	0.0151	0	0.3437	0.105969028202514	787
Pop	109	8.75	0.72	0.7113	0.0088	0	99.885	0.9774	0.0278	0.027	0.0162	0	0.115	0.105805606523955	788
Pop	109	8.875	0.7338	0.7438	-0.015	0	99.7712	1.0253	0.0276	0.0263	0.0104	0	0.2287	0.100133639143731	789
Pop	109	8.375	0.7338	0.7462	-0.0175	0	99.885	0.9246	0.0278	0.0316	0.0179	0	0.115	0.0995764356099219	790
Pop	109	9	0.705	0.6988	0.0038	0	99.5413	0.982	0.0317	0.0242	0.0204	0	0.4588	0.115032246007475	791
Pop	109	8.875	0.7275	0.7388	-0.015	0	99.7712	1.0078	0.0288	0.0319	0.0168	0	0.2287	0.10277037037037	792
Pop	109	8.875	0.725	0.74	-0.0262	0	99.1975	0.9342	0.0298	0.0205	0.0295	0	0.8025	0.111133129459735	793
Pop	109	8.875	0.7188	0.73	-0.0112	0	99.7712	1.0078	0.0278	0.0414	0.0277	0	0.2287	0.104628984029901	794
Pop	109	8.75	0.7275	0.735	-0.0138	0	99.4262	0.921	0.0252	0.0215	0.0135	0	0.5738	0.11612453278967	795
Pop	109	8.5	0.7325	0.735	-0.0038	0	99.6562	0.8018	0.0234	0.0228	0.0107	0	0.3437	0.109948301053347	796
Pop	109	8.75	0.7412	0.7475	-0.0088	0	99.885	1.0308	0.0251	0.0285	0.0083	0	0.115	0.102604519198097	797
Pop	109	8.625	0.7075	0.7125	-0.0075	0	99.0825	1.034	0.0304	0.0293	0.0194	0	0.9175	0.106245073054706	798
Pop	109	8.875	0.7062	0.715	-0.01	0	99.5413	1.0253	0.0255	0.0298	0.0209	0	0.4588	0.110705487597689	799
Pop	109	8.875	0.7113	0.745	-0.0475	0	99.885	1.0078	0.026	0.0244	0.0106	0	0.115	0.108186731226639	800
Pop	109	8.375	0.7213	0.7325	-0.0138	0	99.3125	1.034	0.0278	0.0369	0.017	0	0.6875	0.105186867142372	801
Pop	109	8.5	0.73	0.7488	-0.025	0	99.7712	0.9449	0.0271	0.031	0.024	0	0.2287	0.10151547740401	802
Pop	109	8.75	0.7175	0.7288	-0.0125	0	98.6238	1.048	0.0294	0.0354	0.0116	0	1.3763	0.104442830445124	803
Pop	109	9	0.7125	0.7025	0.0175	0	99.885	0.9258	0.0267	0.0399	0.0283	0	0.115	0.112923904179409	804
Pop	109	8.875	0.7412	0.7525	-0.0138	0	99.885	0.9531	0.0256	0.0317	0.0203	0	0.115	0.100353397893306	805
Pop	109	8.75	0.7275	0.7612	-0.0438	0	99.6562	0.8399	0.0253	0.0323	0.0134	0	0.3437	0.0955143221202854	806
Pop	109	8.875	0.7225	0.7162	0.0162	0	99.885	0.9531	0.0329	0.0473	0.0251	0	0.115	0.101789670404349	807
Pop	109	8.875	0.7213	0.7163	0.005	0	99.885	1.0078	0.0298	0.0316	0.0192	0	0.115	0.110091437308869	808
Pop	109	8.75	0.7425	0.7862	-0.0575	0	99.6562	0.959	0.0262	0.0295	0.0153	0	0.3437	0.0958187223921169	809
Pop	109	8.875	0.7275	0.7562	-0.0412	0	99.3125	1.0078	0.0316	0.0307	0.0161	0	0.6875	0.102019096160381	810
Pop	109	8.25	0.7163	0.7138	0.005	0	100	0.8183	0.0269	0.0342	0.0223	0	0	0.110228389398573	811
Pop	109	8.75	0.7325	0.7425	-0.0175	0	99.885	0.8609	0.0268	0.0202	0.0183	0	0.115	0.108661009174312	812
Pop	109	8.5	0.7138	0.71	0.0012	0	99.7712	0.8864	0.0336	0.0336	0.0209	0	0.2287	0.108048980632008	813
Pop	109	8.25	0.7238	0.755	-0.0438	0	99.885	1.048	0.0228	0.0238	0.0159	0	0.115	0.104955521576622	814
Pop	109	8.875	0.7225	0.7325	-0.0162	0	99.4262	1.0078	0.0269	0.0261	0.008	0	0.5738	0.106897655453619	815
Pop	109	8.875	0.7262	0.7425	-0.0225	0	99.5413	0.9531	0.0307	0.036	0.0185	0	0.4588	0.104803227998641	816
Pop	109	8.625	0.7125	0.71	0.0062	0	100	0.8647	0.0286	0.0397	0.0289	0	0	0.107813557594292	817
Pop	109	8.75	0.7225	0.7438	-0.0288	0	99.1975	0.9955	0.0306	0.0314	0.0103	0	0.8025	0.102714559972817	818
Pop	109	8.875	0.7462	0.7625	-0.0188	0	99.5413	1.0078	0.0265	0.0369	0.0258	0	0.4588	0.10349960924227	819
Pop	109	9	0.7175	0.7412	-0.0312	0	99.7712	1	0.0322	0.0369	0.0151	0	0.2287	0.100723122663948	820
Pop	109	9.125	0.72	0.73	-0.0113	0	99.6562	0.9717	0.0297	0.037	0.0178	0	0.3437	0.103506099218485	821
Pop	109	9.125	0.7263	0.745	-0.025	0	99.0825	0.9717	0.0294	0.0321	0.0157	0	0.9175	0.105328083588175	822
Pop	109	9	0.7238	0.7312	-0.0062	0	99.5413	1	0.0298	0.0433	0.0239	0	0.4588	0.10778662928984	823
Pop	109	8.75	0.7312	0.73	0.005	0	99.6562	1.0815	0.03	0.0351	0.0112	0	0.3437	0.102254094461434	824
Pop	109	8.75	0.7312	0.7375	-0.005	0	99.7712	0.8609	0.025	0.0308	0.0156	0	0.2287	0.10719794427455	825
Pop	109	8.875	0.74	0.7412	-0.0013	0	100	1.0253	0.0274	0.0302	0.0127	0	0	0.108785643900782	826
Pop	109	8.875	0.7288	0.7462	-0.0212	0	99.885	0.9531	0.0346	0.0478	0.0264	0	0.115	0.100523955147808	827
